lang,created_at,id,edit_history_tweet_ids,entities,author_id,geo,text,context_annotations,withheld
en,2022-01-24T04:01:48.000Z,1485462816467218433,['1485462816467218433'],"{'annotations': [{'start': 41, 'end': 69, 'probability': 0.7376, 'type': 'Organization', 'normalized_text': 'Washington Huskies Basketball'}]}",329476383,{'place_id': 'ac88a4f17a51c7fc'},What's a bigger dumpster fire right now? Washington Huskies Basketball or Football?,"[{'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '896078108876390400', 'name': 'Washington Huskies', 'description': 'Huskies'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '892080380425125890', 'name': 'NCAA Football', 'description': ""NCAA Men's Football""}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '898300534041460736', 'name': 'Pac 12 football'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '892080380425125890', 'name': 'NCAA Football', 'description': ""NCAA Men's Football""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '896078108876390400', 'name': 'Washington Huskies', 'description': 'Huskies'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '898300534041460736', 'name': 'Pac 12 football'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1284135743791620096', 'name': 'College sports'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]",
en,2022-01-24T02:40:28.000Z,1485442348943355904,['1485442348943355904'],,2358738380,{'place_id': '34b5e468ea4e8110'},This is unbelievably amazing football being played!! Unreal,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]",
en,2022-01-24T01:48:06.000Z,1485429167814443010,['1485429167814443010'],"{'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/l2XHuy3taY', 'expanded_url': 'https://twitter.com/taylordavisco/status/1485429167814443010/photo/1', 'display_url': 'pic.twitter.com/l2XHuy3taY', 'media_key': '3_1485429162835808258'}], 'mentions': [{'start': 77, 'end': 90, 'username': 'FujifilmX_US', 'id': '3430274939'}], 'annotations': [{'start': 62, 'end': 69, 'probability': 0.703, 'type': 'Place', 'normalized_text': 'portland'}, {'start': 92, 'end': 96, 'probability': 0.6261, 'type': 'Other', 'normalized_text': 'xpro3'}], 'hashtags': [{'start': 91, 'end': 97, 'tag': 'xpro3'}]}",1431340707067744260,{'place_id': 'ac88a4f17a51c7fc'},"- walk in the park, learning the ropes of shooting on a 28mm. portland, 2022 @FujifilmX_US #xpro3 https://t.co/l2XHuy3taY","[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1284106361979039746', 'name': 'Fujifilm'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847869714860605440', 'name': 'Photography', 'description': 'Photography'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1284106361979039746', 'name': 'Fujifilm'}}]",
en,2022-01-23T19:12:29.000Z,1485329607075282952,['1485329607075282952'],"{'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/JGeBpAtYX0', 'expanded_url': 'https://www.instagram.com/p/CZFXkDNPprr/?utm_medium=twitter', 'display_url': 'instagram.com/p/CZFXkDNPprr/…', 'status': 404, 'unwound_url': 'https://www.instagram.com/p/CZFXkDNPprr/?utm_medium=twitter'}], 'annotations': [{'start': 39, 'end': 46, 'probability': 0.6727, 'type': 'Place', 'normalized_text': 'Hillside'}, {'start': 48, 'end': 65, 'probability': 0.6577, 'type': 'Place', 'normalized_text': 'Northwest District'}, {'start': 68, 'end': 75, 'probability': 0.9273, 'type': 'Place', 'normalized_text': 'Portland'}]}",13574942,{'place_id': 'ac88a4f17a51c7fc'},"Fog lifting on my morning hill walk. @ Hillside-Northwest District, Portland https://t.co/JGeBpAtYX0",,
en,2022-01-23T17:59:05.000Z,1485311135192535042,['1485311135192535042'],"{'urls': [{'start': 279, 'end': 302, 'url': 'https://t.co/57l3qRggV9', 'expanded_url': 'https://twitter.com/GoldinJonas/status/1485311135192535042/photo/1', 'display_url': 'pic.twitter.com/57l3qRggV9', 'media_key': '3_1485311132873084936'}, {'start': 279, 'end': 302, 'url': 'https://t.co/57l3qRggV9', 'expanded_url': 'https://twitter.com/GoldinJonas/status/1485311135192535042/photo/1', 'display_url': 'pic.twitter.com/57l3qRggV9', 'media_key': '3_1485311132868833281'}, {'start': 279, 'end': 302, 'url': 'https://t.co/57l3qRggV9', 'expanded_url': 'https://twitter.com/GoldinJonas/status/1485311135192535042/photo/1', 'display_url': 'pic.twitter.com/57l3qRggV9', 'media_key': '3_1485311132868902913'}, {'start': 279, 'end': 302, 'url': 'https://t.co/57l3qRggV9', 'expanded_url': 'https://twitter.com/GoldinJonas/status/1485311135192535042/photo/1', 'display_url': 'pic.twitter.com/57l3qRggV9', 'media_key': '3_1485311133057642496'}], 'mentions': [{'start': 81, 'end': 95, 'username': 'broadwaycigar', 'id': '41171253'}], 'annotations': [{'start': 37, 'end': 39, 'probability': 0.8835, 'type': 'Organization', 'normalized_text': 'NFL'}, {'start': 107, 'end': 108, 'probability': 0.5149, 'type': 'Place', 'normalized_text': 'NE'}, {'start': 110, 'end': 117, 'probability': 0.6817, 'type': 'Place', 'normalized_text': 'Broadway'}, {'start': 240, 'end': 254, 'probability': 0.4059, 'type': 'Place', 'normalized_text': 'broadwaycigarco'}, {'start': 257, 'end': 264, 'probability': 0.7978, 'type': 'Place', 'normalized_text': 'portland'}, {'start': 275, 'end': 277, 'probability': 0.8637, 'type': 'Organization', 'normalized_text': 'NFL'}], 'hashtags': [{'start': 239, 'end': 255, 'tag': 'broadwaycigarco'}, {'start': 256, 'end': 265, 'tag': 'portland'}, {'start': 266, 'end': 273, 'tag': 'cigars'}, {'start': 274, 'end': 278, 'tag': 'NFL'}]}",915653200123797504,{'place_id': 'ac88a4f17a51c7fc'},Football and cigar what a combo. The NFL divisional round begins today.  Join us @broadwaycigar located in NE Broadway. Light up your favorite cigars and cheer on your team. Also stop by and stock up on your favorite smoke for the weekend #broadwaycigarco #portland #cigars #NFL https://t.co/57l3qRggV9,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000612773', 'name': 'NFL Football', 'description': 'Replays of classic NFL games.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10032425201', 'name': 'NFL Football'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10033407327', 'name': 'Futebol NFL'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10042261464', 'name': 'Fútbol Americano de la NFL'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '689566314835259392', 'name': 'NFL'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596148793347', 'name': 'Venue/Theatre - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1277671069185261569', 'name': 'Broadway'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566314835259392', 'name': 'NFL'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1047537435855319040', 'name': 'Theater', 'description': 'Theater'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1277671069185261569', 'name': 'Broadway'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758256', 'name': 'NFL'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847869198579646464', 'name': 'Cigars', 'description': 'Cigars'}}]",
en,2022-01-23T00:59:10.000Z,1485054468467036160,['1485054468467036160'],"{'mentions': [{'start': 83, 'end': 97, 'username': 'broadwaycigar', 'id': '41171253'}], 'annotations': [{'start': 37, 'end': 39, 'probability': 0.88, 'type': 'Organization', 'normalized_text': 'NFL'}, {'start': 109, 'end': 110, 'probability': 0.4164, 'type': 'Place', 'normalized_text': 'NE'}, {'start': 112, 'end': 119, 'probability': 0.7448, 'type': 'Place', 'normalized_text': 'Broadway'}, {'start': 259, 'end': 266, 'probability': 0.7982, 'type': 'Place', 'normalized_text': 'portland'}, {'start': 269, 'end': 278, 'probability': 0.4649, 'type': 'Other', 'normalized_text': 'NFLPlayoff'}], 'hashtags': [{'start': 241, 'end': 257, 'tag': 'broadwaycigarco'}, {'start': 258, 'end': 267, 'tag': 'portland'}, {'start': 268, 'end': 279, 'tag': 'NFLPlayoff'}]}",915653200123797504,{'place_id': 'ac88a4f17a51c7fc'},Football and cigar what a combo. The NFL divisional round begins today. Join us at @broadwaycigar located in NE Broadway. Light up your favorite cigars and cheer on your team. Also stop by and stock up on your favorite smoke for the weekend #broadwaycigarco #portland #NFLPlayoff,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000612773', 'name': 'NFL Football', 'description': 'Replays of classic NFL games.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10032425201', 'name': 'NFL Football'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10033407327', 'name': 'Futebol NFL'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10042261464', 'name': 'Fútbol Americano de la NFL'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '689566314835259392', 'name': 'NFL'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596148793347', 'name': 'Venue/Theatre - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1277671069185261569', 'name': 'Broadway'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566314835259392', 'name': 'NFL'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1047537435855319040', 'name': 'Theater', 'description': 'Theater'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1277671069185261569', 'name': 'Broadway'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758256', 'name': 'NFL'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847869198579646464', 'name': 'Cigars', 'description': 'Cigars'}}]",
en,2022-01-22T23:04:34.000Z,1485025626629165056,['1485025626629165056'],"{'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/oFdPymsoFD', 'expanded_url': 'http://dlvr.it/SHd2Km', 'display_url': 'dlvr.it/SHd2Km'}, {'start': 123, 'end': 146, 'url': 'https://t.co/kzSaayXUsb', 'expanded_url': 'https://twitter.com/SpeeritTeam/status/1485025626629165056/photo/1', 'display_url': 'pic.twitter.com/kzSaayXUsb', 'media_key': '3_1485025623957381122'}], 'mentions': [{'start': 110, 'end': 122, 'username': 'runnerclick', 'id': '216034938'}], 'annotations': [{'start': 38, 'end': 50, 'probability': 0.8822, 'type': 'Place', 'normalized_text': 'San Francisco'}], 'hashtags': [{'start': 0, 'end': 13, 'tag': 'BlogTraining'}]}",2230363682,{'place_id': 'ac88a4f17a51c7fc'},"#BlogTraining 8 Best Places to Run in San Francisco (Top Routes, Trails &amp; Tracks) https://t.co/oFdPymsoFD @runnerclick https://t.co/kzSaayXUsb","[{'domain': {'id': '156', 'name': 'Cities', 'description': 'Cities around the world'}, 'entity': {'id': '908354585005146113', 'name': 'San Francisco', 'description': 'San Francisco'}}]",
en,2022-01-22T22:32:24.000Z,1485017529831636997,['1485017529831636997'],"{'urls': [{'start': 217, 'end': 240, 'url': 'https://t.co/reC7ALIqAG', 'expanded_url': 'https://www.instagram.com/p/CZDJpU_vP3Z/?utm_medium=twitter', 'display_url': 'instagram.com/p/CZDJpU_vP3Z/…'}], 'annotations': [{'start': 200, 'end': 207, 'probability': 0.5152, 'type': 'Place', 'normalized_text': 'Portland'}, {'start': 210, 'end': 215, 'probability': 0.9518, 'type': 'Place', 'normalized_text': 'Oregon'}], 'hashtags': [{'start': 140, 'end': 151, 'tag': 'hoopsource'}, {'start': 152, 'end': 163, 'tag': 'basketball'}, {'start': 164, 'end': 176, 'tag': 'tournaments'}, {'start': 177, 'end': 182, 'tag': 'team'}, {'start': 187, 'end': 197, 'tag': 'flynation'}]}",596739129,{'place_id': 'ac88a4f17a51c7fc'},"JUST A FEW...
of the MANY trophies and awards @flynationbasketball have won over the years@hoopsource events. Love the display fellas 🔥 👏 

#hoopsource #basketball #tournaments #team fly #flynation @ Portland, Oregon https://t.co/reC7ALIqAG","[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '159', 'name': 'States', 'description': 'States, provinces, or prefectures, like California or Fukushima Prefecture'}, 'entity': {'id': '1010254568087670785', 'name': 'Oregon', 'description': 'Oregon'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]",
en,2022-01-22T20:40:59.000Z,1484989494793097219,['1484989494793097219'],"{'urls': [{'start': 280, 'end': 303, 'url': 'https://t.co/mpnRofmSx5', 'expanded_url': 'https://twitter.com/GoldinJonas/status/1484989494793097219/photo/1', 'display_url': 'pic.twitter.com/mpnRofmSx5', 'media_key': '3_1484989492238827521'}, {'start': 280, 'end': 303, 'url': 'https://t.co/mpnRofmSx5', 'expanded_url': 'https://twitter.com/GoldinJonas/status/1484989494793097219/photo/1', 'display_url': 'pic.twitter.com/mpnRofmSx5', 'media_key': '3_1484989492234620928'}], 'annotations': [{'start': 37, 'end': 39, 'probability': 0.8634, 'type': 'Organization', 'normalized_text': 'NFL'}, {'start': 84, 'end': 105, 'probability': 0.5178, 'type': 'Other', 'normalized_text': 'Broadway Cigar Company'}, {'start': 118, 'end': 119, 'probability': 0.4582, 'type': 'Place', 'normalized_text': 'NE'}, {'start': 121, 'end': 128, 'probability': 0.593, 'type': 'Place', 'normalized_text': 'Broadway'}, {'start': 268, 'end': 278, 'probability': 0.3866, 'type': 'Organization', 'normalized_text': 'NFLplayoffs'}], 'hashtags': [{'start': 250, 'end': 266, 'tag': 'broadwaycigarco'}, {'start': 267, 'end': 279, 'tag': 'NFLplayoffs'}]}",915653200123797504,{'place_id': 'ac88a4f17a51c7fc'},Football and cigar what a combo. The NFL divisional round begins today.  Join us at Broadway Cigar Company located in NE Broadway. Light up your favorite cigars and cheer on your team. Also stop by and stock up on your favorite smoke for the weekend #broadwaycigarco #NFLplayoffs https://t.co/mpnRofmSx5,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000612773', 'name': 'NFL Football', 'description': 'Replays of classic NFL games.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10032425201', 'name': 'NFL Football'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10033407327', 'name': 'Futebol NFL'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10042261464', 'name': 'Fútbol Americano de la NFL'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1464277754489159682', 'name': 'NFL Playoffs 2022'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '689566314835259392', 'name': 'NFL'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1464277754489159682', 'name': 'NFL Playoffs 2022'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596148793347', 'name': 'Venue/Theatre - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1277671069185261569', 'name': 'Broadway'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566314835259392', 'name': 'NFL'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1047537435855319040', 'name': 'Theater', 'description': 'Theater'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1277671069185261569', 'name': 'Broadway'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758256', 'name': 'NFL'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847869198579646464', 'name': 'Cigars', 'description': 'Cigars'}}]",
en,2022-01-22T19:04:34.000Z,1484965229163253761,['1484965229163253761'],"{'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/geffKa4hd3', 'expanded_url': 'http://dlvr.it/SHccPW', 'display_url': 'dlvr.it/SHccPW'}, {'start': 136, 'end': 159, 'url': 'https://t.co/5dIkDKhvGc', 'expanded_url': 'https://twitter.com/SpeeritTeam/status/1484965229163253761/photo/1', 'display_url': 'pic.twitter.com/5dIkDKhvGc', 'media_key': '3_1484965227720368128'}], 'mentions': [{'start': 123, 'end': 135, 'username': 'runnerclick', 'id': '216034938'}], 'hashtags': [{'start': 0, 'end': 34, 'tag': 'BlogTrainingBlogCompetingTraining'}]}",2230363682,{'place_id': 'ac88a4f17a51c7fc'},#BlogTrainingBlogCompetingTraining 3 Reasons Why Running A Marathon Without Training Is A Bad Idea https://t.co/geffKa4hd3 @runnerclick https://t.co/5dIkDKhvGc,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '872553326499422208', 'name': 'Fitness', 'description': 'Fitness'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847872878041219072', 'name': 'Fitness', 'description': 'Exercise and fitness'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '918538775055048704', 'name': 'Physical Wellness', 'description': 'Physical Wellness'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '917496899715788801', 'name': 'Running', 'description': 'Running'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1355177515921276929', 'name': 'Marathon running'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '917496899715788801', 'name': 'Running', 'description': 'Running'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1355177515921276929', 'name': 'Marathon running'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '920389340571754496', 'name': 'Cardio', 'description': 'Cardio'}}]",
